fecha,indicativo,nombre,provincia,altitud,tmed,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,prec
2023-02-09,7020C,MURCIA AEROPUERTO,MURCIA,205,9.4,6.2,23:20,12.6,15:40,03,"4,7","10,3",09:40,"1011,5",24,"1002,3",Varias,70.0,86.0,00:00,54.0,15:30,0.2
2023-02-10,7020C,MURCIA AEROPUERTO,MURCIA,205,8.8,6.0,01:00,11.7,12:10,04,"3,6","9,7",15:40,"1013,2",10,"1010,5",05,70.0,82.0,07:30,55.0,12:50,1.1
2023-02-11,7020C,MURCIA AEROPUERTO,MURCIA,205,9.8,6.9,04:40,12.6,13:10,99,"6,7","13,3",Varias,"1011,0",00,"1006,5",14,82.0,87.0,07:30,74.0,00:00,0.8
2023-02-12,7020C,MURCIA AEROPUERTO,MURCIA,205,10.2,7.3,23:30,13.2,15:20,05,"5,6","11,4",13:30,"1009,5",21,"1006,9",04,74.0,84.0,00:00,64.0,15:00,0.0
2023-02-13,7020C,MURCIA AEROPUERTO,MURCIA,205,10.0,6.9,02:30,13.0,12:20,03,"4,4","9,7",11:10,"1011,1",11,"1008,8",03,71.0,83.0,00:40,65.0,12:30,0.0
2023-02-14,7020C,MURCIA AEROPUERTO,MURCIA,205,11.3,9.0,07:00,13.6,14:20,06,"5,3","10,8",14:30,"1009,4",Varias,"1004,0",24,77.0,86.0,19:30,72.0,Varias,0.0
2023-02-15,7020C,MURCIA AEROPUERTO,MURCIA,205,12.0,9.9,22:50,14.0,12:20,04,"5,3","10,3",09:40,"1004,9",22,"1002,2",05,78.0,87.0,22:30,69.0,14:00,0.0
2023-02-16,7020C,MURCIA AEROPUERTO,MURCIA,205,11.9,7.8,06:50,16.0,13:30,99,"4,4","9,2",Varias,"1006,5",Varias,"1003,7",03,70.0,89.0,Varias,47.0,13:00,0.0
2023-02-17,7020C,MURCIA AEROPUERTO,MURCIA,205,11.5,8.1,07:10,14.9,12:30,09,"4,7","9,7",15:20,"1008,6",11,"1005,9",02,73.0,88.0,Varias,59.0,09:40,0.1
2023-02-18,7020C,MURCIA AEROPUERTO,MURCIA,205,12.0,9.2,21:00,14.7,12:10,06,"3,6","9,2",11:00,"1007,6",Varias,"1004,1",24,76.0,90.0,20:00,60.0,14:30,
2023-02-19,7020C,MURCIA AEROPUERTO,MURCIA,205,13.4,8.8,20:50,18.1,14:20,35,"3,3","9,7",04:30,"1004,1",00,"1000,9",17,62.0,82.0,00:10,43.0,13:10,0.0
2023-02-20,7020C,MURCIA AEROPUERTO,MURCIA,205,12.4,7.4,23:59,17.3,12:10,10,"3,6","8,3",14:30,"1002,4",10,"999,0",17,66.0,89.0,Varias,38.0,09:30,0.0
2023-02-21,7020C,MURCIA AEROPUERTO,MURCIA,205,12.4,6.7,02:10,18.0,14:50,23,"3,9","11,4",07:00,"999,4",00,"994,0",24,73.0,90.0,Varias,60.0,05:30,1.4
2023-02-22,7020C,MURCIA AEROPUERTO,MURCIA,205,15.2,8.3,23:20,22.2,13:00,33,"2,5","9,2",09:50,"994,0",00,"991,2",24,53.0,83.0,23:40,30.0,11:40,0.0
2023-02-23,7020C,MURCIA AEROPUERTO,MURCIA,205,12.4,7.5,00:30,17.3,14:00,33,"2,8","11,9",23:30,"991,2",00,"983,1",17,81.0,96.0,Varias,34.0,23:59,0.0
2023-02-24,7020C,MURCIA AEROPUERTO,MURCIA,205,10.0,7.1,23:30,12.9,13:20,32,"3,6","12,2",04:10,"986,5",10,"983,2",16,46.0,74.0,23:30,30.0,13:20,0.0
2023-02-25,7020C,MURCIA AEROPUERTO,MURCIA,205,10.1,5.2,21:50,15.0,12:50,26,"4,4","15,8",14:40,"984,1",00,"980,1",14,47.0,77.0,15:10,26.0,10:50,2.2
2023-02-26,7020C,MURCIA AEROPUERTO,MURCIA,205,10.0,4.3,00:55,15.8,15:10,30,"6,1","14,4",10:30,"983,6",09,"980,3",16,44.0,67.0,00:40,28.0,15:10,0.0
2023-02-27,7020C,MURCIA AEROPUERTO,MURCIA,205,8.0,4.6,21:00,11.3,14:30,32,"7,5","19,4",05:50,"992,3",22,"982,9",00,27.0,39.0,01:40,17.0,15:20,0.0
2023-02-28,7020C,MURCIA AEROPUERTO,MURCIA,205,9.0,2.9,23:59,15.0,15:00,32,"6,7","20,0",08:50,"994,2",10,"991,4",Varias,34.0,66.0,22:10,19.0,15:30,0.0
2023-03-01,7020C,MURCIA AEROPUERTO,MURCIA,205,8.4,2.3,02:00,14.6,13:10,33,"2,2","13,3",23:00,"993,9",00,"988,9",17,50.0,88.0,19:30,29.0,10:40,5.1
2023-03-02,7020C,MURCIA AEROPUERTO,MURCIA,205,8.6,4.4,06:30,12.9,16:00,32,"3,9","13,9",00:40,"995,9",22,"990,8",04,38.0,69.0,23:40,24.0,15:10,0.0
2023-03-03,7020C,MURCIA AEROPUERTO,MURCIA,205,10.0,2.9,06:30,17.2,15:10,99,"3,9","12,8",Varias,"997,4",24,"992,8",16,48.0,78.0,23:40,22.0,14:50,0.0
2023-03-04,7020C,MURCIA AEROPUERTO,MURCIA,205,10.0,4.1,04:10,15.9,14:20,14,"3,9","9,2",13:40,"998,2",09,"995,1",16,67.0,88.0,04:50,46.0,12:10,0.0
2023-03-05,7020C,MURCIA AEROPUERTO,MURCIA,205,9.8,2.7,04:50,16.9,14:30,32,"3,3","9,7",22:40,"996,1",00,"988,8",24,52.0,87.0,Varias,25.0,15:30,0.5
2023-03-06,7020C,MURCIA AEROPUERTO,MURCIA,205,12.5,5.9,05:10,19.1,16:10,99,"3,1","7,2",Varias,"990,8",10,"988,1",16,60.0,92.0,05:20,33.0,16:40,0.0
2023-03-07,7020C,MURCIA AEROPUERTO,MURCIA,205,16.4,9.4,05:30,23.4,14:50,25,"3,3","11,9",13:10,"990,4",24,"985,8",15,47.0,86.0,02:40,23.0,15:40,0.0
2023-03-08,7020C,MURCIA AEROPUERTO,MURCIA,205,17.2,9.6,03:20,24.7,12:00,21,"4,7","10,8",13:40,"991,0",10,"988,3",15,53.0,71.0,03:20,34.0,14:30,0.0
2023-03-09,7020C,MURCIA AEROPUERTO,MURCIA,205,17.2,12.4,05:00,21.9,14:50,25,"3,1","9,2",10:20,"993,6",24,"989,8",Varias,52.0,73.0,19:20,42.0,Varias,0.3
2023-03-10,7020C,MURCIA AEROPUERTO,MURCIA,205,19.3,13.2,02:50,25.4,15:10,32,"7,2","21,1",10:50,"997,8",22,"992,9",05,30.0,70.0,02:50,22.0,Varias,0.0
2023-03-11,7020C,MURCIA AEROPUERTO,MURCIA,205,21.2,13.9,07:20,28.4,13:30,32,"3,3","14,4",Varias,"997,4",00,"992,7",15,37.0,57.0,07:20,20.0,13:20,0.0
2023-03-12,7020C,MURCIA AEROPUERTO,MURCIA,205,21.5,15.7,22:50,27.3,13:40,32,"3,9","14,4",Varias,"997,5",09,"994,5",15,45.0,60.0,22:40,32.0,14:10,0.0
2023-03-13,7020C,MURCIA AEROPUERTO,MURCIA,205,18.8,11.4,06:20,26.2,11:50,99,"4,2","11,4",Varias,"995,2",00,"988,0",17,51.0,75.0,06:50,27.0,14:10,0.0
2023-03-14,7020C,MURCIA AEROPUERTO,MURCIA,205,19.0,13.2,22:00,24.9,15:10,34,"5,3","13,3",02:40,"996,7",10,"991,0",00,35.0,56.0,21:20,16.0,14:40,0.0
2023-03-15,7020C,MURCIA AEROPUERTO,MURCIA,205,16.0,9.5,23:30,22.4,12:30,33,"3,1","8,6",03:30,"996,3",Varias,"992,8",17,42.0,93.0,23:10,24.0,12:30,0.0
2023-03-16,7020C,MURCIA AEROPUERTO,MURCIA,205,14.8,8.7,00:30,21.0,12:20,11,"3,3","9,7",13:30,"993,1",00,"990,0",Varias,49.0,90.0,00:00,29.0,13:40,0.0
2023-03-17,7020C,MURCIA AEROPUERTO,MURCIA,205,13.6,7.4,05:40,19.8,13:40,21,"3,9","10,3",15:10,"992,3",11,"989,2",03,66.0,87.0,23:30,46.0,13:50,0.0
2023-03-18,7020C,MURCIA AEROPUERTO,MURCIA,205,14.6,9.3,04:00,19.9,14:30,35,"3,1","8,6",14:10,"993,6",22,"989,9",03,52.0,90.0,02:20,41.0,Varias,0.0
2023-03-19,7020C,MURCIA AEROPUERTO,MURCIA,205,14.6,9.5,23:50,19.6,11:40,10,"6,7","12,8",13:20,"999,5",22,"992,6",03,56.0,81.0,19:40,36.0,10:40,0.0
2023-03-20,7020C,MURCIA AEROPUERTO,MURCIA,205,13.6,6.8,05:50,20.4,14:20,17,"2,5","9,2",15:10,"999,3",09,"995,1",Varias,63.0,92.0,06:30,42.0,12:50,0.0
2023-03-21,7020C,MURCIA AEROPUERTO,MURCIA,205,14.3,6.6,05:30,22.0,14:40,20,"3,3","7,2",13:10,"996,1",00,"992,0",16,66.0,88.0,04:20,41.0,14:40,0.0
2023-03-22,7020C,MURCIA AEROPUERTO,MURCIA,205,15.2,7.6,04:00,22.8,15:50,99,"3,3","8,3",Varias,"994,1",10,"991,2",16,59.0,88.0,04:00,28.0,15:50,0.0
2023-03-23,7020C,MURCIA AEROPUERTO,MURCIA,205,16.6,7.7,06:20,25.6,13:10,23,"3,3","9,2",16:30,"993,1",10,"990,6",16,31.0,70.0,06:20,9.0,Varias,0.0
2023-03-24,7020C,MURCIA AEROPUERTO,MURCIA,205,17.4,8.9,04:00,25.9,11:50,12,"2,5","9,2",12:40,"996,6",24,"991,9",04,39.0,54.0,03:50,24.0,11:40,0.0
2023-03-25,7020C,MURCIA AEROPUERTO,MURCIA,205,20.9,15.2,22:50,26.6,13:30,34,"5,3","15,6",05:30,"999,0",10,"995,4",17,41.0,62.0,22:40,22.0,13:30,0.0
2023-03-26,7020C,MURCIA AEROPUERTO,MURCIA,205,20.3,12.7,02:40,27.9,12:00,33,"4,4","11,9",19:20,"996,3",00,"991,4",16,35.0,69.0,02:00,19.0,18:30,0.0
2023-03-27,7020C,MURCIA AEROPUERTO,MURCIA,205,16.8,9.8,23:59,23.8,13:20,34,"4,4","16,4",02:20,"999,3",Varias,"994,7",03,37.0,67.0,21:10,13.0,10:20,0.0
2023-03-28,7020C,MURCIA AEROPUERTO,MURCIA,205,14.0,8.4,05:20,19.5,12:50,12,"2,5","9,2",15:40,"1003,0",21,"999,1",03,63.0,86.0,23:40,44.0,10:40,0.0
2023-03-29,7020C,MURCIA AEROPUERTO,MURCIA,205,15.4,9.3,06:00,21.4,13:20,14,"3,3","6,7",12:30,"1002,6",00,"998,0",17,61.0,90.0,06:00,34.0,12:50,0.0
2023-03-30,7020C,MURCIA AEROPUERTO,MURCIA,205,18.8,8.5,05:20,29.0,12:50,25,"4,4","11,4",23:10,"999,4",Varias,"996,2",17,36.0,85.0,02:10,16.0,23:10,0.0
2023-03-31,7020C,MURCIA AEROPUERTO,MURCIA,205,24.6,18.6,05:00,30.5,12:40,20,"3,6","12,8",14:40,"997,7",08,"993,2",16,23.0,40.0,23:59,12.0,12:10,0.0
2023-04-01,7020C,MURCIA AEROPUERTO,MURCIA,205,21.3,17.9,21:00,24.7,13:40,21,"3,6","13,3",15:40,"997,2",09,"992,0",19,42.0,56.0,17:10,30.0,12:10,0.0
2023-04-02,7020C,MURCIA AEROPUERTO,MURCIA,205,18.4,13.1,22:30,23.6,15:50,32,"6,9","16,4",04:20,"998,5",09,"993,4",00,28.0,49.0,22:20,15.0,16:10,0.0
2023-04-03,7020C,MURCIA AEROPUERTO,MURCIA,205,14.6,9.6,23:00,19.6,12:00,32,"6,7","13,9",04:40,"995,7",00,"990,1",Varias,47.0,78.0,23:00,20.0,11:00,0.0
2023-04-04,7020C,MURCIA AEROPUERTO,MURCIA,205,14.0,9.2,06:20,18.7,13:10,10,"3,3","8,6",13:30,"994,4",24,"988,4",03,65.0,84.0,Varias,45.0,14:10,0.0
2023-04-05,7020C,MURCIA AEROPUERTO,MURCIA,205,13.7,9.3,04:30,18.1,12:40,10,"4,2","10,3",13:20,"995,7",10,"993,6",16,62.0,89.0,04:40,46.0,13:00,0.0
2023-04-06,7020C,MURCIA AEROPUERTO,MURCIA,205,14.0,8.7,01:40,19.3,12:00,09,"3,9","9,7",12:30,"996,3",10,"994,2",02,52.0,83.0,23:59,24.0,13:30,0.0
2023-04-07,7020C,MURCIA AEROPUERTO,MURCIA,205,13.6,6.8,05:00,20.5,13:50,11,"2,5","8,3",13:40,"995,5",10,"992,6",Varias,52.0,86.0,01:20,20.0,12:10,0.0
2023-04-08,7020C,MURCIA AEROPUERTO,MURCIA,205,16.4,6.4,05:40,26.4,14:50,22,"1,9","7,8",16:30,"995,9",24,"990,6",15,31.0,89.0,23:40,12.0,13:50,0.0
2023-04-09,7020C,MURCIA AEROPUERTO,MURCIA,205,17.8,11.7,05:50,24.0,15:00,99,"3,1","7,8",Varias,"998,2",09,"994,6",17,58.0,88.0,Varias,26.0,16:00,0.0
2023-04-10,7020C,MURCIA AEROPUERTO,MURCIA,205,17.8,10.8,06:00,24.9,11:40,99,"3,1","7,2",Varias,"998,2",22,"995,8",03,67.0,85.0,Varias,48.0,15:00,0.0
2023-04-11,7020C,MURCIA AEROPUERTO,MURCIA,205,17.2,12.1,02:30,22.4,14:20,99,"3,1","6,7",Varias,"999,0",08,"992,7",24,71.0,90.0,Varias,57.0,11:40,0.0
2023-04-12,7020C,MURCIA AEROPUERTO,MURCIA,205,20.0,11.2,06:00,28.8,16:30,99,"6,1","13,3",Varias,"992,7",00,"984,5",17,36.0,96.0,04:30,15.0,17:10,0.0
2023-04-13,7020C,MURCIA AEROPUERTO,MURCIA,205,18.0,13.2,22:30,22.8,12:20,33,"4,4","12,2",07:30,"994,3",23,"988,5",01,45.0,71.0,20:40,24.0,12:20,0.0
2023-04-14,7020C,MURCIA AEROPUERTO,MURCIA,205,18.6,13.4,06:00,23.9,11:50,99,"5,0","10,8",Varias,"994,3",08,"990,0",16,34.0,57.0,00:10,16.0,11:50,0.0
2023-04-15,7020C,MURCIA AEROPUERTO,MURCIA,205,21.4,15.1,00:30,27.7,13:30,32,"5,6","14,4",09:00,"994,2",08,"990,1",16,31.0,52.0,00:20,18.0,13:00,0.0
2023-04-16,7020C,MURCIA AEROPUERTO,MURCIA,205,15.9,10.8,23:59,21.0,00:00,09,"5,3","12,2",13:10,"996,1",07,"993,3",24,56.0,76.0,23:59,32.0,00:00,0.0
2023-04-17,7020C,MURCIA AEROPUERTO,MURCIA,205,14.4,8.8,04:00,20.0,12:20,12,"3,6","9,7",12:50,"993,3",00,"990,1",16,58.0,84.0,05:30,41.0,11:10,0.0
2023-04-18,7020C,MURCIA AEROPUERTO,MURCIA,205,15.2,10.9,03:40,19.4,11:30,11,"5,0","10,8",13:00,"991,4",21,"989,1",16,63.0,83.0,04:30,46.0,15:00,0.0
2023-04-19,7020C,MURCIA AEROPUERTO,MURCIA,205,16.2,11.5,05:10,20.8,12:20,08,"6,4","12,8",12:10,"991,5",22,"988,5",17,57.0,85.0,05:30,33.0,10:30,0.0
2023-04-20,7020C,MURCIA AEROPUERTO,MURCIA,205,18.0,12.0,04:40,24.1,13:50,22,"5,0","11,4",17:50,"990,4",00,"984,4",17,39.0,63.0,06:30,23.0,11:40,0.0
2023-04-21,7020C,MURCIA AEROPUERTO,MURCIA,205,17.2,9.9,03:40,24.4,12:00,21,"4,4","10,8",13:40,"986,9",Varias,"983,9",17,46.0,79.0,05:40,22.0,Varias,0.0
2023-04-22,7020C,MURCIA AEROPUERTO,MURCIA,205,18.4,11.5,01:40,25.2,14:20,99,"2,2","8,6",Varias,"989,8",24,"986,1",02,52.0,82.0,02:00,34.0,17:40,0.0
2023-04-23,7020C,MURCIA AEROPUERTO,MURCIA,205,21.2,14.8,23:10,27.5,12:50,34,"5,3","10,3",08:00,"991,6",10,"989,2",Varias,31.0,68.0,02:30,24.0,13:30,0.0
2023-04-24,7020C,MURCIA AEROPUERTO,MURCIA,205,19.0,13.5,01:20,24.6,11:50,99,"4,7","9,7",Varias,"993,6",Varias,"990,3",01,44.0,81.0,23:40,29.0,07:40,0.0
2023-04-25,7020C,MURCIA AEROPUERTO,MURCIA,205,21.9,13.0,05:30,30.8,13:00,21,"3,9","10,3",14:00,"992,6",00,"988,6",Varias,30.0,83.0,01:50,19.0,14:30,0.0
2023-04-26,7020C,MURCIA AEROPUERTO,MURCIA,205,19.9,14.3,23:20,25.5,02:10,33,"3,3","8,6",Varias,"993,0",24,"989,0",04,59.0,85.0,21:30,23.0,02:30,0.1
2023-04-27,7020C,MURCIA AEROPUERTO,MURCIA,205,19.2,12.6,02:30,25.8,15:30,10,"2,8","7,8",12:30,"993,5",07,"990,6",17,67.0,97.0,06:30,42.0,15:20,0.0
2023-04-28,7020C,MURCIA AEROPUERTO,MURCIA,205,20.4,13.0,05:30,27.7,11:40,11,"3,1","8,6",15:10,"993,3",11,"990,2",18,49.0,66.0,19:30,37.0,09:20,0.0
2023-04-29,7020C,MURCIA AEROPUERTO,MURCIA,205,26.0,18.5,05:20,33.6,12:40,33,"4,2","15,6",18:40,"991,9",23,"987,6",17,41.0,67.0,06:30,18.0,13:30,0.9
2023-04-30,7020C,MURCIA AEROPUERTO,MURCIA,205,21.6,16.6,04:50,26.7,13:30,22,"3,3","15,0",20:40,"993,6",09,"990,4",Varias,60.0,88.0,21:50,43.0,11:50,0.6
2023-05-01,7020C,MURCIA AEROPUERTO,MURCIA,205,20.8,15.2,05:30,26.4,13:20,16,"2,5","9,7",15:20,"995,2",22,"991,4",02,64.0,94.0,03:30,48.0,11:50,0.0
2023-05-02,7020C,MURCIA AEROPUERTO,MURCIA,205,20.6,13.4,05:20,27.9,13:10,12,"3,1","11,9",13:10,"995,0",22,"991,8",15,52.0,89.0,Varias,31.0,12:50,0.0
2023-05-03,7020C,MURCIA AEROPUERTO,MURCIA,205,18.9,13.2,23:59,24.6,12:20,10,"3,9","9,7",14:50,"995,4",Varias,"993,1",16,57.0,89.0,Varias,29.0,11:10,0.0
2023-05-04,7020C,MURCIA AEROPUERTO,MURCIA,205,19.0,11.4,05:20,26.6,11:50,20,"2,5","8,3",12:50,"996,5",08,"994,0",18,50.0,73.0,20:50,33.0,11:20,0.0
2023-05-05,7020C,MURCIA AEROPUERTO,MURCIA,205,19.8,13.9,04:30,25.6,11:40,99,"3,1","9,2",Varias,"995,4",08,"991,2",18,60.0,87.0,20:10,43.0,13:30,0.0
2023-05-06,7020C,MURCIA AEROPUERTO,MURCIA,205,20.8,15.2,00:00,26.3,14:20,10,"3,9","9,2",10:30,"992,3",10,"989,9",16,48.0,82.0,20:20,24.0,03:40,0.0
2023-05-07,7020C,MURCIA AEROPUERTO,MURCIA,205,20.6,16.1,23:50,25.1,14:10,15,"2,8","9,7",14:20,"998,0",22,"990,4",02,58.0,81.0,04:10,43.0,16:10,0.0
2023-05-08,7020C,MURCIA AEROPUERTO,MURCIA,205,20.2,14.3,05:00,26.1,12:20,14,"2,8","9,2",13:00,"998,2",Varias,"995,3",18,64.0,84.0,07:10,42.0,17:10,0.0
2023-05-09,7020C,MURCIA AEROPUERTO,MURCIA,205,21.7,14.3,04:10,29.1,12:40,12,"4,2","9,2",12:00,"997,0",00,"990,3",19,50.0,83.0,Varias,35.0,14:50,0.0
2023-05-10,7020C,MURCIA AEROPUERTO,MURCIA,205,20.9,17.7,22:10,24.1,11:30,12,"4,7","9,7",12:40,"995,7",08,"992,5",Varias,62.0,88.0,23:30,47.0,11:30,0.0
2023-05-11,7020C,MURCIA AEROPUERTO,MURCIA,205,19.6,16.4,23:59,22.9,12:50,10,"4,2","11,4",13:50,"993,9",00,"990,0",16,62.0,90.0,Varias,47.0,12:10,0.0
2023-05-12,7020C,MURCIA AEROPUERTO,MURCIA,205,17.8,13.3,23:30,22.2,09:20,08,"3,1","12,8",16:00,"992,1",00,"988,3",14,70.0,91.0,20:30,48.0,09:50,5.2
2023-05-13,7020C,MURCIA AEROPUERTO,MURCIA,205,16.6,11.6,23:30,21.5,12:50,06,"4,2","13,9",13:50,"995,6",22,"990,5",03,58.0,90.0,02:20,35.0,11:50,2.6
2023-05-14,7020C,MURCIA AEROPUERTO,MURCIA,205,16.4,8.9,04:30,24.0,13:10,21,"4,2","11,9",14:40,"995,0",00,"991,3",17,44.0,85.0,04:30,26.0,13:00,0.0
2023-05-15,7020C,MURCIA AEROPUERTO,MURCIA,205,20.9,14.9,02:10,26.9,14:40,21,"6,1","13,9",16:40,"993,6",00,"988,7",17,34.0,62.0,20:20,16.0,13:50,0.0
2023-05-16,7020C,MURCIA AEROPUERTO,MURCIA,205,20.0,13.9,23:30,26.2,14:00,34,"5,6","14,4",07:20,"991,3",21,"988,3",15,37.0,83.0,23:30,19.0,Varias,0.0
2023-05-17,7020C,MURCIA AEROPUERTO,MURCIA,205,17.8,14.3,00:20,21.3,13:40,06,"5,0","12,2",Varias,"992,7",23,"989,2",04,54.0,79.0,Varias,38.0,13:20,0.0
2023-05-18,7020C,MURCIA AEROPUERTO,MURCIA,205,17.7,13.9,23:59,21.5,12:40,11,"4,2","10,8",13:10,"994,1",Varias,"991,9",03,56.0,83.0,05:20,40.0,13:00,0.0
2023-05-19,7020C,MURCIA AEROPUERTO,MURCIA,205,17.0,12.9,00:40,21.1,12:40,24,"4,2","13,3",14:40,"993,3",Varias,"991,0",13,67.0,92.0,17:20,45.0,Varias,2.1
2023-05-20,7020C,MURCIA AEROPUERTO,MURCIA,205,17.2,12.6,23:40,21.7,14:40,22,"3,6","11,4",14:30,"991,7",00,"988,7",24,63.0,90.0,03:10,41.0,15:00,0.0
2023-05-21,7020C,MURCIA AEROPUERTO,MURCIA,205,16.8,11.8,04:00,21.8,12:50,12,"3,9","10,3",14:10,"989,5",23,"986,1",17,62.0,91.0,03:30,42.0,12:40,1.5
2023-05-22,7020C,MURCIA AEROPUERTO,MURCIA,205,18.2,15.5,03:30,21.0,13:20,08,"8,6","15,0",14:00,"989,1",00,"985,8",Varias,75.0,90.0,03:20,59.0,11:20,25.2
2023-05-23,7020C,MURCIA AEROPUERTO,MURCIA,205,16.0,13.4,03:20,18.6,11:40,03,"3,3","8,6",01:20,"990,5",22,"986,0",04,87.0,97.0,03:00,71.0,11:20,10.8
2023-05-24,7020C,MURCIA AEROPUERTO,MURCIA,205,17.2,14.4,23:50,20.0,17:20,34,"1,7","6,1",08:20,"992,2",23,"989,0",02,85.0,95.0,04:40,66.0,17:10,5.8
2023-05-25,7020C,MURCIA AEROPUERTO,MURCIA,205,19.2,13.9,Varias,24.5,12:20,16,"1,7","9,2",13:40,"992,9",22,"990,5",15,74.0,95.0,23:59,43.0,12:20,0.8
2023-05-26,7020C,MURCIA AEROPUERTO,MURCIA,205,19.5,15.7,04:40,23.3,12:40,09,"5,3","13,9",13:20,"995,2",22,"992,2",02,75.0,95.0,00:00,63.0,12:30,1.1
2023-05-27,7020C,MURCIA AEROPUERTO,MURCIA,205,19.8,16.3,Varias,23.4,11:10,03,"7,2","18,9",03:20,"994,8",03,"989,8",03,73.0,85.0,04:50,51.0,Varias,0.9
2023-05-28,7020C,MURCIA AEROPUERTO,MURCIA,205,19.0,14.0,17:00,24.0,13:20,35,"1,9","12,8",16:30,"991,4",01,"989,6",14,73.0,95.0,17:10,55.0,12:30,37.3
2023-05-29,7020C,MURCIA AEROPUERTO,MURCIA,205,19.8,14.2,01:40,25.5,13:20,21,"2,8","8,3",13:40,"990,9",21,"988,1",15,61.0,93.0,01:40,42.0,12:20,0.2
2023-05-30,7020C,MURCIA AEROPUERTO,MURCIA,205,18.4,12.1,15:00,24.8,12:20,24,"3,9","15,8",14:50,"993,0",21,"990,0",04,69.0,98.0,15:20,46.0,12:10,22.4
2023-05-31,7020C,MURCIA AEROPUERTO,MURCIA,205,20.8,15.5,23:59,26.2,13:30,24,"0,3","14,4",14:00,"992,4",00,"989,6",14,59.0,88.0,23:50,39.0,13:00,0.9
2023-06-01,7020C,MURCIA AEROPUERTO,MURCIA,205,19.1,14.5,04:40,23.7,13:40,12,"2,8","8,6",Varias,"991,1",08,"988,6",16,74.0,90.0,05:40,56.0,14:10,0.0
2023-06-02,7020C,MURCIA AEROPUERTO,MURCIA,205,19.8,16.3,03:00,23.4,12:30,99,"4,7","10,8",Varias,"990,3",21,"988,6",16,76.0,92.0,23:10,59.0,12:50,0.0
2023-06-03,7020C,MURCIA AEROPUERTO,MURCIA,205,19.4,16.3,05:10,22.5,10:20,08,"3,3","10,3",10:30,"990,9",23,"988,9",Varias,79.0,92.0,02:20,64.0,16:10,1.1
2023-06-04,7020C,MURCIA AEROPUERTO,MURCIA,205,20.2,15.6,03:20,24.7,11:20,99,"3,6","8,6",Varias,"992,8",Varias,"990,0",04,71.0,94.0,03:30,56.0,11:00,0.0
2023-06-05,7020C,MURCIA AEROPUERTO,MURCIA,205,19.6,14.6,03:00,24.7,13:00,11,"2,5","8,6",15:00,"992,6",23,"990,4",16,64.0,92.0,04:40,50.0,13:00,0.0
2023-06-06,7020C,MURCIA AEROPUERTO,MURCIA,205,21.0,16.4,04:20,25.5,12:30,10,"3,3","9,2",14:10,"992,4",10,"990,3",17,68.0,93.0,04:20,49.0,12:00,0.0
2023-06-07,7020C,MURCIA AEROPUERTO,MURCIA,205,19.4,17.9,12:50,20.8,09:40,03,"2,8","7,2",15:20,"992,0",12,"989,7",04,87.0,92.0,13:20,74.0,09:10,6.3
2023-06-08,7020C,MURCIA AEROPUERTO,MURCIA,205,20.6,17.2,04:40,24.0,11:00,08,"2,8","8,3",14:40,"991,1",00,"986,2",15,80.0,96.0,Varias,64.0,11:00,0.5
2023-06-09,7020C,MURCIA AEROPUERTO,MURCIA,205,22.4,17.1,05:30,27.7,13:10,17,"3,3","8,6",13:50,"989,6",23,"987,1",17,67.0,96.0,00:30,45.0,16:30,0.0
2023-06-10,7020C,MURCIA AEROPUERTO,MURCIA,205,25.5,20.6,23:20,30.4,12:20,33,"5,6","10,8",04:40,"990,5",21,"988,2",04,46.0,67.0,23:10,36.0,10:50,0.0
2023-06-11,7020C,MURCIA AEROPUERTO,MURCIA,205,23.8,18.2,03:40,29.4,13:00,15,"2,2","13,3",15:40,"990,8",08,"988,3",17,57.0,81.0,06:50,29.0,11:20,0.0
2023-06-12,7020C,MURCIA AEROPUERTO,MURCIA,205,23.5,19.8,04:00,27.2,12:50,12,"2,8","8,3",13:30,"990,1",08,"986,2",17,72.0,89.0,20:30,52.0,11:10,0.0
2023-06-13,7020C,MURCIA AEROPUERTO,MURCIA,205,23.4,16.9,19:00,30.0,12:20,02,"4,7","11,9",18:10,"987,7",23,"983,4",Varias,63.0,96.0,19:00,35.0,12:20,16.9
2023-06-14,7020C,MURCIA AEROPUERTO,MURCIA,205,24.3,18.4,02:20,30.2,14:30,32,"4,4","11,9",08:50,"993,4",23,"987,3",02,42.0,88.0,22:30,32.0,14:30,0.0
2023-06-15,7020C,MURCIA AEROPUERTO,MURCIA,205,24.2,18.0,03:10,30.3,12:20,20,,"8,6",13:30,"994,4",09,"992,4",03,,79.0,Varias,30.0,14:50,0.0
2023-06-16,7020C,MURCIA AEROPUERTO,MURCIA,205,24.0,17.8,04:50,30.2,14:10,10,"3,1","7,2",15:40,"994,7",09,"992,5",18,45.0,77.0,Varias,38.0,13:30,0.0
2023-06-17,7020C,MURCIA AEROPUERTO,MURCIA,205,24.5,18.5,04:50,30.5,13:10,11,"2,8","8,3",14:40,"992,9",00,"988,9",24,42.0,80.0,00:20,27.0,14:00,0.0
2023-06-18,7020C,MURCIA AEROPUERTO,MURCIA,205,25.0,20.5,02:20,29.5,13:40,35,"6,1","13,9",07:20,"990,3",09,"986,1",04,39.0,74.0,02:00,21.0,17:20,0.0
